ANO;NESCOLNOME;EBAIRRNOME;EESCOLRUAE;AESCOLNUME;CESCOLRPAE;MODENS;COMPENS;ANOENSINO;ESERMODESC;NMODENNOME;TURMA;NTURESNOME;MAT;CALUNOSEXO;DALUNONASC;IDADE;SITU;ESITALDESC
2023;CENTRO EDUCACIONAL MAGNO DELAMADRI;LINHA DO TIRO;;361;2;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;20719680;F;08/03/2018;5;TR;TR DUR ANO FORA REDE
2023;CENTRO EDUCACIONAL MAGNO DELAMADRI;LINHA DO TIRO;;361;2;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;23680423;M;16/04/2017;6;D;DESIST/DEIXOU FREQUE
2023;CENTRO EDUCACIONAL MAGNO DELAMADRI;LINHA DO TIRO;;361;2;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;23271159;M;24/10/2017;6;MO;REMANEJADO
2023;CENTRO EDUCACIONAL MAGNO DELAMADRI;LINHA DO TIRO;;361;2;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;23675004;F;06/10/2017;6;D;DESIST/DEIXOU FREQUE
2023;CENTRO EDUCACIONAL MIRIAM IMELDA;DOIS UNIDOS;;79;2;0;3;GRUPO III;GRUPO III;EDUCACAO INFANTIL;A;INTEGRAL;23682108;M;29/08/2019;4;D;DESIST/DEIXOU FREQUE
2023;CENTRO EDUCACIONAL MIRIAM IMELDA;DOIS UNIDOS;;79;2;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23690089;F;30/06/2018;5;D;DESIST/DEIXOU FREQUE
2023;CENTRO EDUCACIONAL MIRIAM IMELDA;DOIS UNIDOS;;79;2;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23703687;M;24/06/2018;5;TA;TR DUR ANO P/REDE
2023;CENTRO EDUCACIONAL MIRIAM IMELDA;DOIS UNIDOS;;79;2;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;23695650;F;12/09/2017;6;D;DESIST/DEIXOU FREQUE
2023;CENTRO EDUCACIONAL MUNDO INFANTIL DO CHIE;CAMPO GRANDE;;126;2;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23706945;F;11/11/2019;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL MUNDO INFANTIL DO CHIE;CAMPO GRANDE;;126;2;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23706902;F;14/05/2019;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23690976;F;05/10/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691638;F;28/09/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691808;M;31/12/2018;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691891;F;18/03/2019;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691352;M;11/06/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23710489;F;13/04/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23690828;M;03/04/2019;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;19649916;F;27/01/2019;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691662;F;17/06/2019;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691301;M;24/10/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691107;F;30/07/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23699442;F;09/11/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23691611;M;19/09/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;B;MANHÃ;23710756;F;23/04/2019;4;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;B;MANHÃ;23711272;M;29/09/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;B;MANHÃ;23691174;M;26/04/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;C;TARDE;23695404;M;01/12/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;23691700;M;08/06/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;23690887;M;23/11/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;C;TARDE;23712082;F;20/03/2018;5;MO;REMANEJADO
2023;CENTRO EDUCACIONAL SOCIAL E CULTURAL - CESC COQUEIRAL;COQUEIRAL;;327;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;C;TARDE;23713283;M;03/06/2017;6;MO;REMANEJADO
2023;CENTRO SOCIAL GUARARAPES;JORDAO;;33;6;0;2;GRUPO II;GRUPO II;EDUCACAO INFANTIL;A;INTEGRAL;23704438;F;08/05/2020;3;TA;TR DUR ANO P/REDE
2023;CENTRO SOCIAL GUARARAPES;JORDAO;;33;6;0;2;GRUPO II;GRUPO II;EDUCACAO INFANTIL;A;INTEGRAL;23704462;F;11/03/2021;2;TA;TR DUR ANO P/REDE
2023;CENTRO SOCIAL GUARARAPES;JORDAO;;33;6;0;2;GRUPO II;GRUPO II;EDUCACAO INFANTIL;A;INTEGRAL;23705051;F;09/10/2020;3;TA;TR DUR ANO P/REDE
2023;CENTRO SOCIAL GUARARAPES;JORDAO;;33;6;0;3;GRUPO III;GRUPO III;EDUCACAO INFANTIL;A;INTEGRAL;21686661;M;30/06/2019;4;TA;TR DUR ANO P/REDE
2023;CENTRO SOCIAL GUARARAPES;JORDAO;;33;6;0;3;GRUPO III;GRUPO III;EDUCACAO INFANTIL;B;INTEGRAL;23709812;M;15/02/2020;3;TA;TR DUR ANO P/REDE
2023;CENTRO SOCIAL GUARARAPES;JORDAO;;33;6;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23308931;F;16/07/2019;4;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21033129;F;06/07/2016;7;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23601981;M;19/04/2016;7;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22027149;F;17/02/2017;6;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23082852;F;06/01/2016;7;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;19617437;M;26/11/2012;11;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;16695429;F;01/10/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;21622175;M;08/04/2016;7;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23202335;M;21/12/2015;8;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23204664;F;15/01/2017;6;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;21100110;F;07/10/2016;7;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;22030484;M;06/10/2016;7;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;18054412;M;21/09/2016;7;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;D;TARDE;23133198;F;17/11/2016;7;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;D;TARDE;23193468;M;13/12/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;D;TARDE;23082160;M;28/05/2016;7;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;D;TARDE;18043054;F;17/06/2016;7;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22609423;M;07/01/2016;7;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21081662;F;22/12/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22030352;F;05/07/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23197749;F;09/03/2014;9;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23712210;M;02/10/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22055355;F;25/01/2016;7;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23724250;M;24/09/2015;8;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23211440;M;04/05/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23081473;F;22/10/2015;8;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;19021038;M;22/06/2015;8;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;C;TARDE;21056188;M;06/11/2015;8;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;C;TARDE;22700250;F;12/10/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;D;TARDE;17010454;F;04/05/2015;8;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;D;TARDE;20778520;M;19/08/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;18783007;F;04/02/2015;8;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21095345;M;16/03/2013;10;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23666722;F;06/03/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23209984;F;21/05/2014;9;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;18601910;F;21/11/2011;12;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;21043884;M;26/10/2014;9;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;20020066;F;22/11/2014;9;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;15617262;M;15/09/2009;14;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;18050514;M;07/06/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;18028136;M;26/02/2015;8;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;16700228;F;03/03/2015;8;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21703159;M;04/12/2011;12;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23738340;M;17/01/2012;11;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;19088639;M;18/11/2012;11;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;21603766;M;19/01/2015;8;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;19084234;F;14/07/2013;10;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;20717695;M;12/11/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;16756126;F;11/12/2013;10;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;C;TARDE;20686323;F;24/10/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;C;TARDE;15730786;M;08/11/2013;10;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;14113759;M;14/04/2009;14;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;19618204;M;29/09/2012;11;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;TARDE;14306301;M;13/02/2012;11;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;TARDE;12976679;M;10/09/2011;12;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;TARDE;15769046;F;07/12/2012;11;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;16725123;M;30/05/2012;11;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;19613962;F;13/06/2012;11;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;17097223;M;17/12/2012;11;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;19618271;F;15/05/2013;10;TR;TR DUR ANO FORA REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;19150482;M;09/01/2013;10;TA;TR DUR ANO P/REDE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;21703159;M;04/12/2011;12;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;23211440;M;04/05/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;23666722;F;06/03/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;14113759;M;14/04/2009;14;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;12976679;M;10/09/2011;12;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;15617262;M;15/09/2009;14;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;18601910;F;21/11/2011;12;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;18050514;M;07/06/2013;10;MO;REMANEJADO
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;9;MODULADA;MÓDULO 2;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;98258508;M;26/02/1973;50;D;DESIST/DEIXOU FREQUE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;9;3;MÓDULO 3;MÓDULO 3;EDUCACAO JOVENS E ADULTOS;A;NOITE;08219699;F;19/04/1989;34;D;DESIST/DEIXOU FREQUE
2023;CHICO MENDES;CACOTE;DO CAMPO;S/N;5;9;3;MÓDULO 3;MÓDULO 3;EDUCACAO JOVENS E ADULTOS;A;NOITE;11619910;M;21/03/2005;18;D;DESIST/DEIXOU FREQUE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;22697543;M;09/03/2019;4;MO;REMANEJADO
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;19668198;F;25/06/2018;5;TR;TR DUR ANO FORA REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;B;MANHÃ;23179155;F;28/08/2018;5;TA;TR DUR ANO P/REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;B;MANHÃ;23177896;F;01/08/2018;5;MO;REMANEJADO
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;C;TARDE;22629009;M;08/07/2018;5;MO;REMANEJADO
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;C;TARDE;23235861;M;19/02/2019;4;TA;TR DUR ANO P/REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;C;TARDE;23041447;F;14/07/2018;5;TA;TR DUR ANO P/REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;C;TARDE;22687793;M;03/02/2019;4;TA;TR DUR ANO P/REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;C;TARDE;23636734;F;26/10/2018;5;TA;TR DUR ANO P/REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;D;TARDE;23176180;F;27/07/2018;5;MO;REMANEJADO
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;20673922;M;19/01/2018;5;TA;TR DUR ANO P/REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;21729441;F;18/06/2017;6;MO;REMANEJADO
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;22699937;M;21/04/2017;6;TR;TR DUR ANO FORA REDE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;MANHÃ;22205330;F;18/07/2017;6;D;DESIST/DEIXOU FREQUE
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;MANHÃ;22096280;F;27/04/2017;6;MO;REMANEJADO
2023;CHICO SCIENCE;VASCO DA GAMA;CATIGUA;112;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;MANHÃ;22093613;F;20/08/2017;6;TA;TR DUR ANO P/REDE
